"category","action","sourcePath","destinationPath","mappingRule","reviewReason","size","sha256","remoteExists","remoteSize","remoteEtag","remoteContentType","databaseReferenced"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/electric_car/electric_car_2.png","nouns/electric_car/electric_car_2.png","preserve_relative_path","","1387219","82c61c8bfb7cdb8aa8e6b5f5ce83853dfc902ce5909ceb81bdcf13b18b24b56e","true","1387219","1014363676a1125c2a8ee060c4657804","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/electric_car/electric_car_3.png","nouns/electric_car/electric_car_3.png","preserve_relative_path","","1443324","f6688b42d88772b0ca33855b75eecc67097fd209ecf4b44edbd216f671e170b8","true","1443324","d75f973d6279d9948288c1e8ab1a47ee","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/electronics_store/electronics_store_1.png","nouns/electronics_store/electronics_store_1.png","preserve_relative_path","","2000247","8fb8ed701ec799651f33b50682407c552a3e5e9783c9908afdb01e5a8ddc64e7","true","2000247","71a758912da40b1db67a9ad5d0cf5b09","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/electronics_store/electronics_store_2.png","nouns/electronics_store/electronics_store_2.png","preserve_relative_path","","2628885","edc8d8f9a08ec6750cb91af2e125fb5ac741fcdfce161a48a50c97b760166b30","true","2628885","36ed0752364091eb0ff4bae68d427fd8","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/electronics_store/electronics_store_3.png","nouns/electronics_store/electronics_store_3.png","preserve_relative_path","","2441886","466e5c4c95885b163564731509e692889d066108dcc2afe166e9b1a9163f010c","true","2441886","309a4a75e99bdac6f1a4f26cac8da46c","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/elephant/elephant_1.png","nouns/elephant/elephant_1.png","preserve_relative_path","","983491","822244fb39802a0bb2aee136bebdb18e69c9c136eda0d5ed1df82b3db0e67787","true","983491","d2890850443a89265f7f51af2e334fc4","image/png","true"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/elephant/elephant_2.png","nouns/elephant/elephant_2.png","preserve_relative_path","","1405203","dac10a89d5d004ea0697397c8e649485ce66a436479a4c959d355277d0aa913e","true","1405203","4c3bc26e9b75514a349fc6dcdbb7cc9e","image/png","true"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eleven_oclock/eleven_oclock_1.png","nouns/eleven_oclock/eleven_oclock_1.png","preserve_relative_path","","25503","48c7fcafaccd15aaffbea09c2a3a48b035b3fe77679f41e351a2d00991a8e3d6","true","25503","edb3bdf1ff7475448de08a8949b9c182","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eleven_oclock/eleven_oclock_2.png","nouns/eleven_oclock/eleven_oclock_2.png","preserve_relative_path","","571373","a8aed66aecfd2d9b05b285020feee73b99538a831f14a85d597afe427f612a4f","true","571373","04b0b20289eabcd5fd40a9f0e8b61df2","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eleven_oclock/eleven_oclock_3.png","nouns/eleven_oclock/eleven_oclock_3.png","preserve_relative_path","","23138","abd2fb77a97d24540d4826b47c02b808f854379335336c49d595bc9046782840","true","23138","82c81bdfef255a4adaf2a9797588b7a6","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eleven/eleven_1.png","nouns/eleven/eleven_1.png","preserve_relative_path","","640311","b562885b2f6f70c371de764212df4ed94f229221621a08245fbc981a749e2949","true","640311","cbb13c90d04f1fedbbeec1d12dee018f","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/engineer/engineer_1.png","nouns/engineer/engineer_1.png","preserve_relative_path","","587326","33c3fb00a787b023cb3651293ccb3161ccd4b440887f4a87ee2995af769a72c9","true","587326","ef01d6615d2612322db1721118e3321a","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/engineer/engineer_2.png","nouns/engineer/engineer_2.png","preserve_relative_path","","1423394","341e11f22e382ac217d3fcd947d516459b9b0c84ba5f775cbece7b7330befe9b","true","1423394","79004c98b8714b2d55be9aeb8bb501a8","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/english/english_1.png","nouns/english/english_1.png","preserve_relative_path","","2961948","36d007010772a9380d8e4e3b6bf6c80daf046bad2e0f59edb937c4d50dd5b096","true","2961948","fe80e5e1215ceddc38f1ee91afe26526","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/english/english_2.png","nouns/english/english_2.png","preserve_relative_path","","2296691","6d99590a6efc0b8176b5aa971551b0682626910e8078f514c74576774483403e","true","2296691","b592b06c16f83aa1f429ece81530b17a","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/english/english_3.png","nouns/english/english_3.png","preserve_relative_path","","2548433","d0705c26835d93579a65f5acdbadfcacc4aa77c49cd666db03154344c0bf4762","true","2548433","dcdfb996ed93639ded7b060f53123f74","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eraser/eraser_1.png","nouns/eraser/eraser_1.png","preserve_relative_path","","848578","b026ef1cfe9fa79465b0c139c7aae0883f23a032a6d6442320249c9b555e7bb5","true","848578","6bea311aa079b54c9976c97dec1548d1","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eraser/eraser_2.png","nouns/eraser/eraser_2.png","preserve_relative_path","","917309","d59388c224e1860198a6782f32cf65a5a3971903750c786c6a6781c53d19f390","true","917309","565965732eaa7ac1ea14337df7f95ddb","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eraser/eraser_3.png","nouns/eraser/eraser_3.png","preserve_relative_path","","1149389","785532b3b15d596b0cbb3abee947ed71bf8642daffdb33d6b782d0fafa971bad","true","1149389","6b1346578a7c4cc59d307e1d5433cfbf","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/ethics/ethics_1.png","nouns/ethics/ethics_1.png","preserve_relative_path","","2244680","a55da390459d46c0a28123bc722c1c352492d3b8429010c9026ee0d22845039f","true","2244680","913ec0d42b2c50f46963b8bcb430baa1","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/ethics/ethics_2.png","nouns/ethics/ethics_2.png","preserve_relative_path","","1354151","d9c6e8de28bb5c4e041486a33eb9bff01de1b768d93894e309b8824a61399867","true","1354151","ce636dbc3f058d29278eca0f18863366","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/ethics/ethics_3.png","nouns/ethics/ethics_3.png","preserve_relative_path","","2677285","8b1884473e3d68337bfdcba7a650579fd728f7eeb6fb06df25da11f8b3534eb0","true","2677285","96206336d49c54034df35c202d7c479d","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/evening/evening_1.png","nouns/evening/evening_1.png","preserve_relative_path","","556193","27630e116205dfde10612f18990e2d6cd986f2ba340cac13ef4d78822cecee02","true","556193","9b687905739d88b9154ae57296e2d504","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/evening/evening_2.png","nouns/evening/evening_2.png","preserve_relative_path","","1803770","17a55bb9c81e76f9346692f119f2cc43c0ea25f17b1d1f142efc615b56afd55d","true","1803770","c9d22548e7d3334815e837a631870fbd","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eyes/eyes_1.png","nouns/eyes/eyes_1.png","preserve_relative_path","","629464","40eabaca2e8de3122097510ecb688a147726139e95ed46ed3c8e18d7491e7189","true","629464","9b2fbdec766b5125675cf0f9149ae935","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eyes/eyes_2.png","nouns/eyes/eyes_2.png","preserve_relative_path","","1301682","fee82077fdf5a9364a9081c4547f8c3ce644f4108bfaf4296a70308ce38495a0","true","1301682","552ccde0f557fe8419ce518495a8598b","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/eyes/eyes_3.png","nouns/eyes/eyes_3.png","preserve_relative_path","","1239404","052d3c5e2b47829ea652c2ff009995eb4c05e00cf28d6c375ebcd22abbab4471","true","1239404","7d1385b73491324f5e0d66fe18825ab9","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/face_mask/face_mask_1.png","nouns/face_mask/face_mask_1.png","preserve_relative_path","","1139489","94ebbd7f163c58cbf050cfa7f6b8913a1cb72c921901b22e781b99f30e79977d","true","1139489","1309de27623835a555ba1e72d895e4a0","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/face_mask/face_mask_2.png","nouns/face_mask/face_mask_2.png","preserve_relative_path","","1163672","66db2a6792f83046cb38640b562fce8bfa2d6dc5562be582be442e83ae7f68ed","true","1163672","e285d41293eafd93a969715de95ff741","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/face/face_1.png","nouns/face/face_1.png","preserve_relative_path","","1135971","63051051ff05707c48786831cc79d0aa7cce821c80f44c5a1dcfff9f6c6d8a6e","true","1135971","5fe02b705c2910ecdbadd504435e4a13","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/face/face_2.png","nouns/face/face_2.png","preserve_relative_path","","1085930","d5cc19705f4e80ee04aca3af29de42788b1ded753b0fe6f2fd0b3e2db77d9bc1","true","1085930","6acfaf7230b09361b960847fe3d93277","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/face/face_3.png","nouns/face/face_3.png","preserve_relative_path","","1138750","055a738a849766b88d2d492e8077ed23c3787adb9501e143d4ebadb2d19bfe21","true","1138750","13ba7f6bbca0ca5df72fe843fd974568","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/factory/factory_1.png","nouns/factory/factory_1.png","preserve_relative_path","","1542501","d98d36d282dd226ab18affa6eb79bb68f0863cdab89614f9f342b17cb76ef5d4","true","1542501","0a95ba2ccf04ded58774df914493db1e","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/factory/factory_2.png","nouns/factory/factory_2.png","preserve_relative_path","","1733436","7bacc59924e7f389f148f595c3b4dea5d027c59161396397a4a38f80772611df","true","1733436","23aa285bf678c11e444438db6ecfc4b5","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/factory/factory_3.png","nouns/factory/factory_3.png","preserve_relative_path","","2369394","403d647fdfe685a0b8a02971ca5d564ebb2f8da61c5f5f9f05c3e339abf40aaa","true","2369394","fc62105e773c7be9fd68e5191a7a55bc","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/family_friend/family_friend_1.png","nouns/family_friend/family_friend_1.png","preserve_relative_path","","741071","61397d094ddaa6090082f908c8c52bb601c8641d0feb1dd23d504c9818885810","true","741071","11e53628ed77acafc0d5ef1670120dd4","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/family_friend/family_friend_2.png","nouns/family_friend/family_friend_2.png","preserve_relative_path","","1123505","3c10c1938ec7865e51fc174297c0e827dfdb801248a55623bcf4f70320736ef6","true","1123505","bfee61c353a8d348e7159ac4410577fa","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/family_friend/family_friend_3.png","nouns/family_friend/family_friend_3.png","preserve_relative_path","","1161075","946ab13606e8f51fdc882a640af45ccb7f31b44023459f17720bcc16f8dcd6a7","true","1161075","ef3c312e19cf891186418b5d56242d55","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/farmer/farmer_1.png","nouns/farmer/farmer_1.png","preserve_relative_path","","814664","7ba26afd0a627fb74febb08a1315a191cbbeb0d280968c68a2695b090a378bbc","true","814664","f9da50dc0c813b0f9fc26dd35764195b","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/farmer/farmer_2.png","nouns/farmer/farmer_2.png","preserve_relative_path","","1274009","38d7aeadef7978d7effcdf6f964caed164baca8d09c7c74a80a47430516d0af7","true","1274009","4008f0fabcde57a0a88bd59a19fd14b6","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/father/father_1.png","nouns/father/father_1.png","preserve_relative_path","","642347","1d4df08f052ee06c019a0b3f63e5cf7c176f5a7d01a3ce34f45971ac5cceaced","true","642347","b2b21a34d522dde6611a2f886ccfae39","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/father/father_2.png","nouns/father/father_2.png","preserve_relative_path","","609218","1bc80b8343b252890e88e85652e755112eecf2d262739cda4d7f697388fbd1bf","true","609218","b16a9335bd3fb07ac9ea27736c1c4ff8","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/father/father_3.png","nouns/father/father_3.png","preserve_relative_path","","666182","72aa67db4538d74af22cfba51ca28f4dbb57ce607080a50be3fbf3534cf14a27","true","666182","ec84c5f798fd03854176ccd0507347bd","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/february/february_1.png","nouns/february/february_1.png","preserve_relative_path","","1635212","c162e48b94d419b853469f16dd87e5813e75bdf591fbe8b249f8f174730f9537","true","1635212","ffc5e2568a4b093c35ac14a500072014","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/feet/feet_1.png","nouns/feet/feet_1.png","preserve_relative_path","","898415","2f34cae376a00e020635979e541e7b88657600cbf2e773527e900a9f539dad6f","true","898415","782fec8ac766d61aa7954ced5af64396","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/feet/feet_2.png","nouns/feet/feet_2.png","preserve_relative_path","","1138761","4292fe22f1f91fcd6dd93d0374a7c7258b1d4b69faf3d14ee207bdcbfddfb483","true","1138761","1fb3215526461814a17b2e2823af9c38","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/feet/feet_3.png","nouns/feet/feet_3.png","preserve_relative_path","","912289","92fc5ef26ebc7601439132bd82bb4dea8beb4fecb20a2e8372cb32a2bdba97d5","true","912289","6ad4197e33580ed3fc15c2fc56f302d5","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/ferry/ferry_1.png","nouns/ferry/ferry_1.png","preserve_relative_path","","1215838","c21d58150b5e366ac1235589203d27a2297c39cf93b01652096ef18a90f8c798","true","1215838","d1c514858714c9dfa52a56abb4db8421","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/ferry/ferry_2.png","nouns/ferry/ferry_2.png","preserve_relative_path","","1586729","4b9aec662ebc3d22c833af810fabd25a3ac2676ca3520100ca5a8a30bac3a4fb","true","1586729","2c08603f5d71bde9b9a07db1e8aa7a06","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/ferry/ferry_3.png","nouns/ferry/ferry_3.png","preserve_relative_path","","1771015","aa4504b8280df7a83834b9a067106212b0dae65abcbdfe5d7636802ccb2f9d82","true","1771015","8fb6e2995e6e53685cb661b02720ddf0","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fever/fever_1.png","nouns/fever/fever_1.png","preserve_relative_path","","932286","12ee19c8cb6baa5f46d48c3a2a44e925735d6a861d0670b8ec2011b128eb09b3","true","932286","0caa8f22fd18c184c5b3fc924ea62e1c","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fever/fever_2.png","nouns/fever/fever_2.png","preserve_relative_path","","856394","26b9bf00e0d39fcbdff81d67ef09617e6a100c502c9db4cda09c1ea63de37c3e","true","856394","428d2846dcd7eb3f5571e672983543c9","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fifteen/fifteen_1.png","nouns/fifteen/fifteen_1.png","preserve_relative_path","","632893","ea2f2c78929b1e7f9ee238191ae58927c96e4b2f607c11beac358e9bdd5f550f","true","632893","597e6fe51922c3c7927ad686f4dc821d","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fifty/fifty_1.png","nouns/fifty/fifty_1.png","preserve_relative_path","","684110","ab6a2d90b7a4d26856045ff9b16612bb1ebe4b5a4f3f70b97c49c096b205a17a","true","684110","f96f8478bb28518dcf7d4c3db262598d","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/finger/finger_1.png","nouns/finger/finger_1.png","preserve_relative_path","","601462","0e96e8b7d05479fa76708afc8242af2b53c3f420e82fbc75f1e31b67bfc89d1a","true","601462","98c6ebba4379bd4db68253bac4a2350b","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/finger/finger_2.png","nouns/finger/finger_2.png","preserve_relative_path","","1099152","0911510d8d239f1b3b86405749f6d409fec5420e10908b0dd1d38b9eb002966e","true","1099152","cf07c0ec406043c7d0d251842c4fccff","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/finger/finger_3.png","nouns/finger/finger_3.png","preserve_relative_path","","1259389","8639624180842bcb9f467416a15d280efd2391301495856fb73779e394fe51c1","true","1259389","d6ce1ff78f8d139ac72680029acfcbdb","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fire_station/fire_station_1.png","nouns/fire_station/fire_station_1.png","preserve_relative_path","","1864529","dd08236a0dd9a56a637d925578d80a4fec3efaef1cf5244f09d0788edd218c19","true","1864529","4d5f99ab37b0cf00bbd55bd4a0e3f0c1","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fire_station/fire_station_2.png","nouns/fire_station/fire_station_2.png","preserve_relative_path","","1361355","8f7d5fb60981d4a50c7351bd148af7a3fa571d0f6f5e98c06c10292e4a316852","true","1361355","ae0f9d1b4b2c0a54f19ce6b0324f371b","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fire_station/fire_station_3.png","nouns/fire_station/fire_station_3.png","preserve_relative_path","","1904747","7811cae2cc4f3565a2505974cae75ab1d60329ca233a41e43a746591c92f5434","true","1904747","710f92e62ef96083802e1570be51b478","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/firefighter/firefighter_1.png","nouns/firefighter/firefighter_1.png","preserve_relative_path","","736637","099607fd43966b3e28c5fb5529fb4328644491e2aca7c4444707493c04f6923b","true","736637","8029945f0771058a3f7c5258be9518c7","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/firefighter/firefighter_2.png","nouns/firefighter/firefighter_2.png","preserve_relative_path","","1362269","913e0fddddf5fd9302af418eb27720f5b52bb7e69b343776da12c21431cb4ff6","true","1362269","8aca601ebf22bd624e83119ee09d56af","image/png","false"
"nouns","skip_verified","/Users/Sean/Desktop/nouns-backup/nouns/fish_food/fish_food_1.png","nouns/fish_food/fish_food_1.png","preserve_relative_path","","1907306","34d10af445d9831038b52a55350b03ac8998db78c3ab92760c18148c86564be1","true","1907306","9e356be62a6669ba6c182babb3685ab8","image/png","false"
